,tweet_id,created_at,favorite_count,retweet_count,stage,name,ratings,url,text,jpg_url,img_num,breed
1063,702598099714314240,2016-02-24 20:56:55,12068,3373,pupper,None,13/10,https://t.co/IpAoztle2s,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper ",https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,1,kelpie
1064,702539513671897089,2016-02-24 17:04:07,2848,945,unknown,None,12/10,https://t.co/4EnShAQjv6,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet ,https://pbs.twimg.com/media/Cb_r8qTUsAASgdF.jpg,3,Pomeranian
1065,702321140488925184,2016-02-24 02:36:23,3226,1027,unknown,Lucia,11/10,https://t.co/7u8mM99Tj5,Please enjoy this picture as much as I did. 12/10 ,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,3,West_Highland_white_terrier
1066,702276748847800320,2016-02-23 23:39:59,2426,755,unknown,Bisquick,12/10,https://t.co/rSNCEiTtfI,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 ",https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,1,Boston_bull
1067,702217446468493312,2016-02-23 19:44:20,4695,1320,pupper,Ralphson,10/10,https://t.co/y35Y1TJERY,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 ",https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,1,golden_retriever
1068,701981390485725185,2016-02-23 04:06:20,3396,976,pupper,None,12/10,https://t.co/fZRob6eotY,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 ,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,1,Pomeranian
1069,701952816642965504,2016-02-23 02:12:47,3793,1007,unknown,Stanley,8/10,https://t.co/KInss2PXyX,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 ,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,1,toy_poodle
1070,701889187134500865,2016-02-22 21:59:57,3488,1364,unknown,a,60/50,https://t.co/rH9SQgZUnQ,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo ,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,1,French_bulldog
1071,701601587219795968,2016-02-22 02:57:08,2065,443,unknown,None,10/10,https://t.co/MWw3pVMhJA,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet ,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,1,Chihuahua
1072,701570477911896070,2016-02-22 00:53:31,2772,911,unknown,Bella,11/10,https://t.co/yVdMsVYHIx,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 ,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,1,Yorkshire_terrier
1073,701545186879471618,2016-02-21 23:13:01,2621,599,pupper,Scooter,10/10,https://t.co/SDVkc4m96M,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper ,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,1,Border_collie
1074,701214700881756160,2016-02-21 01:19:47,12031,5007,unknown,None,9/10,https://t.co/JKXh0NbBNL,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both ",https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1,Chihuahua
1075,700890391244103680,2016-02-20 03:51:05,2192,558,pupper,None,10/10,https://t.co/TBv7Qh1zxZ,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 ,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,1,schipperke
1076,700864154249383937,2016-02-20 02:06:50,2561,611,unknown,Charlie,12/10,https://t.co/ItSsE92gCW,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell ",https://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg,1,kuvasz
1077,700847567345688576,2016-02-20 01:00:55,2418,494,unknown,Socks,9/10,https://t.co/110Eeg7KW3,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 ,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,1,Rhodesian_ridgeback
1078,700796979434098688,2016-02-19 21:39:54,2404,925,pupper,None,12/10,https://t.co/5XaR0kj8cr,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel ,https://pbs.twimg.com/media/Cbm7IeUXIAA6Lc-.jpg,1,unknown
1079,700747788515020802,2016-02-19 18:24:26,22503,9138,unknown,a,11/10,https://t.co/22x9SbCYCU,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 ,https://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,1,Great_Pyrenees
1080,700518061187723268,2016-02-19 03:11:35,2568,785,unknown,an,10/10,https://t.co/JQGMP7kzjD,This is Vincent. He's the man your girl is with when she's not with you. 10/10 ,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,1,American_Staffordshire_terrier
1081,700505138482569216,2016-02-19 02:20:14,2259,557,unknown,Chip,6/10,https://t.co/5fMdH8GFaq,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia ,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,1,Norwegian_elkhound
1082,700462010979500032,2016-02-18 23:28:52,4068,1761,unknown,Luna,12/10,https://t.co/ALO02IAKCn,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 ,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,1,Pomeranian
1083,700167517596164096,2016-02-18 03:58:39,2597,717,unknown,Lucy,11/10,https://t.co/A0h4lnhU4s,This is Dotsy. She's stuck as hell. 10/10 ,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,1,beagle
1084,700151421916807169,2016-02-18 02:54:41,2208,662,unknown,Rambo,10/10,https://t.co/o9aJVPB25n,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 ,https://pbs.twimg.com/media/CbdwATgWwAABGID.jpg,1,Italian_greyhound
1085,700143752053182464,2016-02-18 02:24:13,7425,2667,pupper,Sansa,11/10,https://t.co/Fbdr5orUrJ,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper ,https://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg,1,golden_retriever
1086,700062718104104960,2016-02-17 21:02:13,2612,679,unknown,a,12/10,https://t.co/UtFI7eUCjE,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 ,https://pbs.twimg.com/media/CbcfUxoUAAAlHGK.jpg,1,unknown
1087,700029284593901568,2016-02-17 18:49:22,2045,577,unknown,Rudy,13/10,https://t.co/8Nuny4lLE3,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 ,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,1,West_Highland_white_terrier
1088,700002074055016451,2016-02-17 17:01:14,3272,1317,unknown,None,12/10,https://t.co/x0ZDlNqfb1,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 ,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,1,Chihuahua
1089,699801817392291840,2016-02-17 03:45:29,3019,935,unknown,None,11/10,https://t.co/qI8yvqKG02,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper ,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,2,golden_retriever
1090,699788877217865730,2016-02-17 02:54:04,2199,503,unknown,None,9/10,https://t.co/5bjrIRqByp,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 ,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,1,Border_terrier
1091,699779630832685056,2016-02-17 02:17:19,2700,1212,unknown,Fiji,12/10,https://t.co/B28ebc5LzQ,Take all my money. 10/10 ,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,1,malinois
1092,699775878809702401,2016-02-17 02:02:25,1938,595,unknown,Rilo,11/10,https://t.co/TEHu55ZQKD,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup ,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,1,Dandie_Dinmont
1093,699691744225525762,2016-02-16 20:28:06,10140,4534,unknown,Bilbo,11/10,https://t.co/ZJnCxlIf62,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 ",https://pbs.twimg.com/media/CbXN7aPWIAE0Xt1.jpg,1,unknown
1094,699446877801091073,2016-02-16 04:15:05,5871,2572,pupper,None,11/10,https://t.co/9fojElzIxx,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 ",https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,3,Pembroke
1095,699434518667751424,2016-02-16 03:25:58,2136,507,unknown,Coopson,10/10,https://t.co/hTE2PEwGvi,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 ,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,1,golden_retriever
1096,699423671849451520,2016-02-16 02:42:52,1339,320,unknown,Yoda,9/10,https://t.co/b8ncwl6TlE,"""Don't ever talk to me or my son again."" ...both 10/10 ",https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,1,pug
1097,699413908797464576,2016-02-16 02:04:04,2047,620,pupper,Millie,10/10,https://t.co/6r4GFZY5WS,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively ",https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,1,Samoyed
1098,699370870310113280,2016-02-15 23:13:03,1862,431,unknown,None,12/10,https://t.co/iNFIHvcVur,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well ,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,1,cairn
1099,699323444782047232,2016-02-15 20:04:36,3106,851,unknown,Chet,11/10,https://t.co/Rizm1LWh4z,"""I'm bathing the children what do you want?""  ...both 10/10 ",https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,1,Labrador_retriever
1100,699088579889332224,2016-02-15 04:31:20,2215,623,pupper,a,12/10,https://t.co/VfLoDZecJ7,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 ,https://pbs.twimg.com/media/CbOpWswWEAE9kvX.jpg,1,unknown
1101,699079609774645248,2016-02-15 03:55:41,2414,645,unknown,Crouton,10/10,https://t.co/A2j2StfNgL,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 ,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,3,schipperke
1102,699072405256409088,2016-02-15 03:27:04,2930,1175,unknown,Daniel,7/10,https://t.co/7WrAWKdBac,ERMAHGERD 12/10 please enjoy ,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,1,Shih-Tzu
1103,699036661657767936,2016-02-15 01:05:02,2566,1183,unknown,Vincent,10/10,https://t.co/7u6VnZ1UFe,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all ,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,1,Chihuahua
1104,698989035503689728,2016-02-14 21:55:47,3299,956,unknown,Kaia,12/10,https://t.co/3BrRIWjG35,This is Oliver. He does toe touches in his sleep. 13/10 precious af ,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,1,Norfolk_terrier
1105,698953797952008193,2016-02-14 19:35:46,2639,889,unknown,Murphy,6/10,https://t.co/oW9XMYG3F4,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles ,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,1,Italian_greyhound
1106,698907974262222848,2016-02-14 16:33:40,2501,614,unknown,Dotsy,10/10,https://t.co/GXq43zFfBu,This dog is never sure if he's doing the right thing. 10/10 ,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,3,German_short-haired_pointer
1107,698710712454139905,2016-02-14 03:29:49,2428,669,pupper,None,11/10,https://t.co/rKjK88D05Z,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles ,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,1,Samoyed
1108,698703483621523456,2016-02-14 03:01:06,1428,371,pupper,None,10/10,https://t.co/hEH19t1eFp,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet ,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,1,Brittany_spaniel
1109,698635131305795584,2016-02-13 22:29:29,1278,336,unknown,Eazy,6/10,https://t.co/rb8nzVNh7F,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) ,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,1,Samoyed
1110,698549713696649216,2016-02-13 16:50:04,2287,615,unknown,Coops,10/10,https://t.co/EPdQquc1dG,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude ,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,1,French_bulldog
1111,698355670425473025,2016-02-13 03:59:01,1821,439,unknown,Thumas,9/10,https://t.co/MrdPZz1CGk,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need ,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,1,pug
1112,698342080612007937,2016-02-13 03:05:01,2237,942,pupper,Cooper,11/10,https://t.co/VmFfWMjNkp,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) ,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,1,boxer
1113,698262614669991936,2016-02-12 21:49:15,4693,1968,unknown,Nala,12/10,https://t.co/S712MJXulD,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup ,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,1,Italian_greyhound
1114,698195409219559425,2016-02-12 17:22:12,16545,5883,unknown,None,10/10,https://t.co/GPaoH5qWEk,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups ,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,1,Labrador_retriever
1115,698178924120031232,2016-02-12 16:16:41,2776,730,unknown,Fillup,11/10,https://t.co/BJbtCqGwZK,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup ,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,1,Chesapeake_Bay_retriever
1116,697995514407682048,2016-02-12 04:07:53,1496,329,unknown,Dave,5/10,https://t.co/yAASRDPJnQ,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 ",https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,1,Staffordshire_bullterrier
1117,697990423684476929,2016-02-12 03:47:39,3246,1270,unknown,Archie,12/10,https://t.co/MVvbQW88Pv,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose ,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,2,Pembroke
1118,697943111201378304,2016-02-12 00:39:39,2356,665,pupper,None,12/10,https://t.co/e8bj97CisO,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 ,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,1,Great_Dane
1119,697881462549430272,2016-02-11 20:34:41,2973,1156,unknown,None,10/10,https://t.co/pHktDjpFr8,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple ,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg,1,unknown
1120,697616773278015490,2016-02-11 03:02:54,3111,995,unknown,Calbert,11/10,https://t.co/Jxd5pR02Cn,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 ,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,1,Lhasa
1121,697596423848730625,2016-02-11 01:42:02,2973,1244,unknown,None,10/10,https://t.co/5USjFjKI7Z,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 ,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,1,Shetland_sheepdog
1122,697575480820686848,2016-02-11 00:18:49,2014,493,unknown,Charl,3/10,https://t.co/PsqqotpBBQ,This is Ole. He's not sure how to gravity. 8/10 ,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,1,whippet
1123,697482927769255936,2016-02-10 18:11:03,2384,658,unknown,None,12/10,https://t.co/YKvt0J5MXr,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 ,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,1,unknown
1124,697463031882764288,2016-02-10 16:51:59,3373,1377,unknown,Yukon,12/10,https://t.co/HppvrYuamZ,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once ,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,1,Labrador_retriever
1125,697270446429966336,2016-02-10 04:06:43,4629,1841,pupper,None,13/10,https://t.co/7rS33sCKMS,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 ,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,1,toy_poodle
1126,697259378236399616,2016-02-10 03:22:44,3249,985,unknown,Oliver,13/10,https://t.co/iAeQNueou8,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 ",https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,1,Great_Dane
1127,697255105972801536,2016-02-10 03:05:46,3000,1147,unknown,CeCe,11/10,https://t.co/Oe0XSGmfoP,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy ,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,1,Great_Dane
1128,697242256848379904,2016-02-10 02:14:42,2480,659,unknown,None,10/10,https://t.co/7GQ7BTxywN,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor ,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,1,Eskimo_dog
1129,696900204696625153,2016-02-09 03:35:31,3124,1004,unknown,Cuddles,10/10,https://t.co/NKuON5Al8i,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days ,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,1,Chihuahua
1130,696894894812565505,2016-02-09 03:14:25,2315,673,unknown,Rusty,7/10,https://t.co/RJvUjgGH5z,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 ,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,1,Appenzeller
1131,696886256886657024,2016-02-09 02:40:05,4782,1767,unknown,None,12/10,https://t.co/WqoZtX9jmJ,Guys I found the dog from Up. 12/10 ,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,1,kuvasz
1132,696877980375769088,2016-02-09 02:07:12,2411,703,unknown,Claude,9/10,https://t.co/XhR7PAgcwF,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin ,https://pbs.twimg.com/media/CavO0uuWEAE96Ed.jpg,1,unknown
1133,696754882863349760,2016-02-08 17:58:03,1461,356,unknown,Jessiga,10/10,https://t.co/l9k7TPP7Tp,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 ,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,1,toy_poodle
1134,696713835009417216,2016-02-08 15:14:57,2347,639,unknown,Franklin,11/10,https://t.co/6J8Ibwy1X6,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper ,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,1,Chesapeake_Bay_retriever
1135,696488710901260288,2016-02-08 00:20:23,2483,1003,unknown,None,11/10,https://t.co/zKzq4nIY86,12/10 revolutionary af ,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,1,briard
1136,696405997980676096,2016-02-07 18:51:43,3159,1139,unknown,Doug,11/10,https://t.co/CIFLjiTFwZ,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb ,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,1,borzoi
1137,695816827381944320,2016-02-06 03:50:33,2971,1146,unknown,Carter,10/10,https://t.co/VsQdLxrv9h,Here's a dog enjoying a sunset. 11/10 would trade lives with ,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,1,Pomeranian
1138,695794761660297217,2016-02-06 02:22:53,3116,755,unknown,None,8/10,https://t.co/PccQ1CFEDd,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal ,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,1,Samoyed
1139,695767669421768709,2016-02-06 00:35:13,1833,730,pupper,None,11/10,https://t.co/U0D1sbIDrG,If you are aware of who is making these please let me know. 13/10 vroom vroom ,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,1,soft-coated_wheaten_terrier
1140,695629776980148225,2016-02-05 15:27:17,4505,2053,pupper,None,11/10,https://t.co/NIvxgSQ9BS,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup ,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,1,Old_English_sheepdog
1141,695446424020918272,2016-02-05 03:18:42,4340,1784,unknown,Ole,8/10,https://t.co/f9qlKiv39T,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af ,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,1,basenji
1142,695409464418041856,2016-02-05 00:51:51,8554,3513,unknown,Pherb,9/10,https://t.co/lORINwFXIV,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 ,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,1,pug
1143,695314793360662529,2016-02-04 18:35:39,3582,1425,unknown,Blipson,11/10,https://t.co/ioFy0cmK03,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin ,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,2,Maltese_dog
1144,695095422348574720,2016-02-04 04:03:57,2596,602,unknown,None,44/40,https://t.co/2L8pI0Z2Ib,This is just a beautiful pupper good shit evolution. 12/10 ,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,1,papillon
1145,695074328191332352,2016-02-04 02:40:08,2802,1071,unknown,Bentley,10/10,https://t.co/dH3GzcjCtQ,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt ,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1,Shih-Tzu
1146,695064344191721472,2016-02-04 02:00:27,1579,582,unknown,getting,8/10,https://t.co/uaJmNgXR2P,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) ",https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,1,unknown
1147,695051054296211456,2016-02-04 01:07:39,2627,778,unknown,Charlie,10/10,https://t.co/vityMwPKKi,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 ",https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1,Boston_bull
1148,694905863685980160,2016-02-03 15:30:43,2714,920,unknown,Rosie,12/10,https://t.co/CJJpjTMzPQ,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 ,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,1,unknown
1149,694669722378485760,2016-02-02 23:52:22,35308,14125,unknown,None,9/10,https://t.co/9mb0P2rjk2,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead ,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,2,unknown
1150,694356675654983680,2016-02-02 03:08:26,1481,282,unknown,None,12/10,https://t.co/SQsEBWxPyG,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 ",https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,1,Pomeranian
1151,694352839993344000,2016-02-02 02:53:12,2001,605,pupper,Misty,9/10,https://t.co/6NgsQJuSBJ,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 ,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2,Australian_terrier
1152,694329668942569472,2016-02-02 01:21:07,1969,494,unknown,Klevin,10/10,https://t.co/oToIkYnEGn,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper ,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1,boxer
1153,694206574471057408,2016-02-01 17:11:59,4110,2006,pupper,Trevith,9/10,https://t.co/Sd4qAdSRqI,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 ",https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,1,Shih-Tzu
1154,694183373896572928,2016-02-01 15:39:48,2919,915,pupper,None,10/10,https://t.co/pVebzwRioD,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 ,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,1,Pekinese
1155,694001791655137281,2016-02-01 03:38:15,3358,1011,unknown,None,1/10,https://t.co/YoII7tWXMT,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 ,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,1,Pembroke
1156,693942351086120961,2016-01-31 23:42:03,1724,362,unknown,Berb,7/10,https://t.co/LCA6Fr3X2M,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior ,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,1,groenendael
1157,693647888581312512,2016-01-31 04:11:58,2641,574,pupper,None,10/10,https://t.co/LSTAwTdTaw,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 ,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,1,unknown
1158,693642232151285760,2016-01-31 03:49:30,2502,406,unknown,Wyatt,13/10,https://t.co/6BS9XEip9a,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly ,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1,Scottish_deerhound
1159,693629975228977152,2016-01-31 03:00:47,2411,779,unknown,None,13/10,https://t.co/Tn9Mp0oPoJ,This pupper is afraid of its own feet. 12/10 would comfort ,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1,pug
1160,693622659251335168,2016-01-31 02:31:43,1510,368,unknown,Calvin,8/10,https://t.co/a1IrjaID3X,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 ,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1,malamute
